job_title,tech_stack
"VP, Analytics and Data Management",GCP
"VP, Analytics and Data Management",Telenor
"VP, Analytics and Data Management",data management
"VP, Analytics and Data Management",roadmap
"VP, Analytics and Data Management",AWS
"VP, Analytics and Data Management",Asia
"VP, Analytics and Data Management",ETL
"VP, Analytics and Data Management",Global Analytics
"VP, Analytics and Data Management",develop
"VP, Analytics and Data Management",BI
"VP, Analytics and Data Management",Data protection
"VP, Analytics and Data Management",BAM
"VP, Analytics and Data Management",Analytics
"VP, Analytics and Data Management",AzureExtensive
"VP, Analytics and Data Management",measurement
"VP, Analytics and Data Management",AI
"VP, Analytics and Data Management",Presentation Skills
"VP, Analytics and Data Management",ML
"VP, Analytics and Data Management",VP
"VP, Analytics and Data Management",Business UnitsDevelop
"VP, Analytics and Data Management",Data Quality
Senior Data Engineer,data engineering
Senior Data Engineer,ZIO
Senior Data Engineer,Cloud
Senior Data Engineer,SKILLS &
Senior Data Engineer,Azure
Senior Data Engineer,Programming
Senior Data Engineer,Python
Senior Data Engineer,Data Modelling
Senior Data Engineer,FP
Senior Data Engineer,Etl
Senior Data Engineer,Google BigQuery
Senior Data Engineer,scalaz
Senior Data Engineer,Databases
Senior Data Engineer,Kafka
Senior Data Engineer,Sql
Senior Data Engineer,Project Management 
Senior Data Engineer,Solace
Senior Data Engineer,AWS
Senior Data Engineer,C++
Senior Data Engineer,ETL
Senior Data Engineer,SQL
Senior Data Engineer,Simple Made
Senior Data Engineer,Java
Senior Data Engineer,Machine Learning
Solution Architect - Hybrid Solution,Solution Architecture
Solution Architect - Hybrid Solution,Requests For
Solution Architect - Hybrid Solution,WebSphere Liberty
Solution Architect - Hybrid Solution,Services &
Solution Architect - Hybrid Solution,CORBA
Solution Architect - Hybrid Solution,Request For
Solution Architect - Hybrid Solution,Heterogenous
Solution Architect - Hybrid Solution,Setup
Solution Architect - Hybrid Solution,MES
Solution Architect - Hybrid Solution,Azure
Solution Architect - Hybrid Solution,Singapore
Solution Architect - Hybrid Solution,HADR &
Solution Architect - Hybrid Solution,Optional
Solution Architect - Hybrid Solution,DB2
Solution Architect - Hybrid Solution,webservices
Solution Architect - Hybrid Solution,Security
Solution Architect - Hybrid Solution,LDAP
Solution Architect - Hybrid Solution,Design
Solution Architect - Hybrid Solution,Application Architecture
Solution Architect - Hybrid Solution,RFP
Solution Architect - Hybrid Solution,Architect
Solution Architect - Hybrid Solution,Software Development
Solution Architect - Hybrid Solution,RHEL
Solution Architect - Hybrid Solution,Mes
Solution Architect - Hybrid Solution,Databases
Solution Architect - Hybrid Solution,Web
Solution Architect - Hybrid Solution,Azure Cloud
Solution Architect - Hybrid Solution,classical
Solution Architect - Hybrid Solution,C++
Solution Architect - Hybrid Solution,Testing
Solution Architect - Hybrid Solution,Analytics
Solution Architect - Hybrid Solution,Web Services
Solution Architect - Hybrid Solution,Infrastructure
Solution Architect - Hybrid Solution,Agile
Solution Architect - Hybrid Solution,RFI
Solution Architect - Hybrid Solution,AD
Solution Architect - Hybrid Solution,Presentation Skills 
Solution Architect - Hybrid Solution,Replication
Solution Architect - Hybrid Solution,Java
Solution Architect - Hybrid Solution,Semiconductor Industry
Solution Architect - Hybrid Solution,IBM
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),TCP
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Conditional Access
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Vmware
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Firewall
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Office
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Team Player 
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Networking
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Azure
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Exchange
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),DLP
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Technology
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Dns
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),DHCP
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Wi-
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),SharePoint
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),DNS
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Cisco
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),GPO
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Cybersecurity
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),AAD
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Hardware
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Backup
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Microsoft AD
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),prem systems
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),switch/
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Service
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Computer
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Information Technology
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Teams
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Active Directory
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),usersIT
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),O365
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Linux
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),SGX
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Sharepoint
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Administration
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Troubleshooting
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),AWS
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Microsoft OS
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Windows
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),IP
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Intune
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Vendor Management
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Cyber Security
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Diploma
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),AD
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Windows Server
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),intrusion detection
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),VLAN
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Operating Systems
IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Intrusion
Network Security Engineer,Information Security
Network Security Engineer,TCP
Network Security Engineer,Power Shell
Network Security Engineer,VPN
Network Security Engineer,Multicast
Network Security Engineer,Routing
Network Security Engineer,DevSecOps
Network Security Engineer,SIEM
Network Security Engineer,RADIUS
Network Security Engineer,Sat
Network Security Engineer,Check Point
Network Security Engineer,Containers
Network Security Engineer,Identify Access
Network Security Engineer,IDS
Network Security Engineer,Company Information
Network Security Engineer,DLP
Network Security Engineer,IS
Network Security Engineer,CISSP
Network Security Engineer,Azure
Network Security Engineer,Sun
Network Security Engineer,Nitec
Network Security Engineer,Privilege Account
Network Security Engineer,Python
Network Security Engineer,Log Management
Network Security Engineer,CCSM
Network Security Engineer,Cisco CCNA
Network Security Engineer,Network Security
Network Security Engineer,DNS
Network Security Engineer,SSH
Network Security Engineer,Cybersecurity
Network Security Engineer,LDAP
Network Security Engineer,IPS
Network Security Engineer,Vpn
Network Security Engineer,Email Security
Network Security Engineer,IT
Network Security Engineer,ArcSight ESM
Network Security Engineer,NAT
Network Security Engineer,Arcsight
Network Security Engineer,OSPF
Network Security Engineer,SMTP
Network Security Engineer,CCNP
Network Security Engineer,Web-
Network Security Engineer,SNMP
Network Security Engineer,BGP
Network Security Engineer,JavaScript
Network Security Engineer,Firewalls
Network Security Engineer,Syslog
Network Security Engineer,Virtualization
Network Security Engineer,Mon
Network Security Engineer,Bash
Network Security Engineer,CREST
Network Security Engineer,AWS
Network Security Engineer,C++
Network Security Engineer,Associate Engineer
Network Security Engineer,Logger
Network Security Engineer,IP
Network Security Engineer,Endpoint Security
Network Security Engineer,Diploma
Network Security Engineer,Architectural
Network Security Engineer,CyberArk CDE
Network Security Engineer,AD
Network Security Engineer,Java
Network Security Engineer,SailPoint
Network Security Engineer,VLAN
Network Security Engineer,Proxy
Network Security Engineer,Cissp 
Network Security Engineer,OSCP
Network Security Engineer,TLS
Network Security Engineer,DevOps
Systems Architect,VMware
Systems Architect,army camps
Systems Architect,Docker
Systems Architect,Vmware
Systems Architect,biometric authentication
Systems Architect,firewall
Systems Architect,System Architecture
Systems Architect,PKI
Systems Architect,2FA
Systems Architect,Azure
Systems Architect,Good Communication Skills
Systems Architect,turnstiles
Systems Architect,KiosksMobile Digital
Systems Architect,registration kiosks
Systems Architect,the Singapore
Systems Architect,Leadership
Systems Architect,Sensors
Systems Architect,Security
Systems Architect,UNIX
Systems Architect,High Availability
Systems Architect,Unix
Systems Architect,detection)Border Management
Systems Architect,Vulnerability Assessment
Systems Architect,Architect
Systems Architect,Services
Systems Architect,QUALITY
Systems Architect,Automated Gates
Systems Architect,facilities)Vehicle Access
Systems Architect,sensors)Personal Access
Systems Architect,Authentication
Systems Architect,Security Software
Systems Architect,PERFORMANCE
Systems Architect,Firewalls
Systems Architect,visitor registration
Systems Architect,COST
Systems Architect,certificates
Systems Architect,AWS
Systems Architect,Kubernetes
Systems Architect,SSS
Systems Architect,Windows
Systems Architect,systems design 
Systems Architect,iris)Key Installation
Systems Architect,It Infrastructure
Systems Architect,RISKS
Systems Architect,Pki
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Project Documentation
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Vmware
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Microsoft Certified
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],facilitate
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Software Design
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Microsoft SQL
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Networking
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Azure
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Enterprise Infrastructure
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],VCP
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Public Cloud
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Microsoft Windows
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Itil
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Microsoft Sql
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Commvault
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Diagram
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],DHCP
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Veritas
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Vmware Vsphere
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Microsoft Active
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Hardware
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Microsoft SCCM
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Backup
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Virtualize Platform
7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Tai Seng
